Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
582951525,4,2018-05-01,Brunei,"Open at 9:30am for buying ticket and at 10:00am there   s a special lucky guest to open to disneyland gate. It was hot and recommended to bring extra tshirt. Do come early or else you get stranded in long queue. Manage to see goofy, mickey mouse, minnie mouse and donald duck from far. It was crowded but my brother and I manage to play all the game. It was fun roller coster ride and worthy game. From Marvel hero, Buzz Lightyear ride, winnie the pooh, Tarzan and more disney related. Few places still under construction. Bring extra money as gift shops is everywhere and sometime tempting to buy. We didnt stay till late night cause otw back to MRT it was crowded.",Disneyland_HongKong
655713970,4,2019-02-01,Canada,"We lucked out on the weather feb25 27. Crowds were reasonable on Monday but after that just busier and busier.For the first time guest,Take the ART shuttle buses have assigned numbers for certain hotels. We had number three you can buy the day pass or 3 or 5 three day pass was $28. You need cash to buy pass Exact change only. If your at a Disney hotel line they have the ticket booth right in the hotel lobby. You can use it all day back and forth only stops at the shuttleStops no where else and they have a great setup for drop offs all numbered on post drop off close to the security gates Once at the security gates all pack sac purses bags are checked very carefully down to the bottom. If you have knee or hip replacement the scanner will beep and will be patted down. If you need lockers in the left side of security or wheel chair and shooters on your right. They open only at 8 so if your going for the extra early morning you have to either comeBack or wait at wheelchair place. $50 American plus $20 deposit that is returned . It   s worth it if you need to protect your legs. Lots lots of walking and waiting also if you want to leave the park you can just bring it back to them and they will put ahold on it. We left for two hours and returned to get it no problems.Then the gates to either California or Disney park one is on the left the other on the right. Get a park hopper and you can go back and forth all dayGet a fast pass you can get a free one by going to the rides that offer it and scan your ticket for later timed ride or pay $15 a day and do it al on your phone on the Disney app. Fast pass allows you to skip very long line ups. At least 3 4 less wait.  we found so much to learn. If your Canadian you can go buy your Disney cash cards in different denominations we did $250x2 Cards so they take off the money difference and give you your balance every purchase the card is good for all in Disney orCalifornia park. The restaurants are great prices and really good fast foods. We had breakfast at one ace it was awesome great service and very reasonable. We tried IHOP one morning and it   s over priced. Stay in the parkMust see the colour waterShow awesome. The cars ride. The soaring tide. The kids rides in small world all good. Pirates of the Caribbean and raiders of the lost ark. And many moreDon   t forget if your in a wheel chair or skooter some rides takes you in from the exit line and you can go in before with your partyIf you want to go see the submarine ride and can   t do stairs you can go in a special area to see it all on a big screen tvAny more question please ask. Have fun and be ready to have lots of patience. But remember it   s the happiest place on earth",Disneyland_California
474125547,1,2017-04-01,United States,"I was in one of the marching bands that performed last week during spring break. When we went behind the scenes, the cast members were very rude to us, and to be honest, treated us like garbage. After we had finished our parade, (Which we technically paid disney for us to do in the form of park tickets) we had to walk from behind space mountain to the back of toon town, all while we were burning up in our thick uniforms in the spring heat. Meanwhile, about four empty trams passed by us going the same direction. The only thing we got from being free entertainment for Disney was a super cheap generic Chinese made 3   cinch bag. Keep in mind that we paid Disney to entertain their guests, which they, in return, gave us some cheap disney branded crap and 4 miles of walking in our uniforms.",Disneyland_California
468940897,3,2017-03-01,United States,"Was disappointed this year on our trip to Disneyland this year. We celebrated their 60th anniversary in 2016 but this year was less than stellar. Some of the really good ride was  closed for refurbishment . This included the Matterhorn, Grizzly, Railroad, Mark Twain's paddle boat ride. On the plus side they brought back the Electric Parade. Haven't seen that in years. The Frozen show was worth the wait. It was definitely a hoot for everyone young and old. The food was great especially the corn dogs! We were disappointed with the Terrace Italian restaurant. When we approached for dinner they advised we should book ahead. I asked how would we know to book ahead we were tourists! Anyway, despite the issues it is always a good trip to Disneyland!",Disneyland_California
369805969,3,2015-11-01,United Kingdom,"Small, crowded, catered for little ones.  The only thing better than any other Disneyland is that you can actually get relatively good food.  That is about it.",Disneyland_HongKong
130993091,5,2012-05-01,Singapore,"This was my first trip to a Disneyland but we really went for our two year old son. Loved how clean it was and how there were so many friendly staff, who also hand out stickers to the kids. We went on a week day, so the queues were very short especially in the morning (we got there around 11am I think). There were lots of rides our little boy could enjoy (he is a bit of a thrill seeker though) which was the main thing I was wondering about before we went.We didn't buy tickets beforehand, but I think we got lucky as didn't have to queue at all to buy them from the booth there. Probably should have done that as I'm sure the queues to get in would get significant. We took the MTR there and the Disneyland Express, which was cute with it's Mickey Mouse shaped windows and plush seats, but more importantly it was very easy and cheap, and didn't take too long (around half an hour from Kowloon).Use the Fast pass if possible for the busy rides   as you feel pretty clever when come back and skip the queue. I was amazed at all the extra space allocated for the queues (which was empty when we went) so was really glad that we only once had to wait for more than 10 mins all day. I'd say if you went on a busy day the queues would turn it into a very long day especially for the kids.We took our own stroller, which you have to leave outside before you queue up. I don't mind this as not a flash one (obviously take everything out of it), but if you are worried you might be better to hire a stroller there. The strollers you can hire looked pretty good as they are big, rugged ones so would be great to hire even for a five year old (or older) if you think they will get tired.The best part of our day was when our little boy got to meet his heroes from Toy Story. What a priceless reaction   he was so excited and happy. The obliging staff took lots of photos on our own camera too so we can show him in years to come. The food was expensive, but you expect that from a Theme Park. You do get all your bags searched upon entering too, as not able to take in your own food. However with our toddler they were fine with his own food, snacks, and bottles. Surprisingly the toys were quite a bit cheaper than we thought they would be, so our lucky boy ended up with both a Woody and a Jessie toy. The only thing we didn't do was stay until the fireworks at the very end. This was a shame however we figured the train would get pretty busy as soon as they were over, and it would make it a very long day for a little boy. We didn't want to push our luck and ruin a brilliant day by a tantrum on a busy train! Overall a great time which made some brilliant family memories.",Disneyland_HongKong
200324460,2,2014-04-01,Thailand,"We bought a 2 days ticket, but please don't repeat that mistake! Fast pass option was not even offered by the staff in the counter and the queues are incredibly long. The Disney characters are pricey too and do not wander around the Park.... And, unless you are staying up in the Disneyland Hotels, forget the fireworks show, as transportation to city is tooooooooo long, in terms of time.",Disneyland_HongKong
658941446,5,2019-03-01,United States,"First of all, I have to mention that I always use a crowd predictor calendar to plan my visits and will not go to the park when the crowds are expected to be high because it's not fun waiting in line all day. My family prefers to wait less than 20 minutes for rides. This is doable if you go on a slow day and utilize fast passes and single rider lines. We last visited in March close to spring break and the lines were a bit longer than we usually like, but went anyway since we were meeting friends. The line for the Matterhorn was 90 min but I was able to ride it twice in 10 minutes thanks to the single rider line. Disney has stepped up their food game lately and it shows! The Food and Wine festival at DCA is nothing compared to what is offered at Epcot in Florida, but it's nice trying different items. The new Tropical Hideaway next to the Tiki Room is very well done and the treats are excellent. I appreciate seeing more vegetarian and vegan options throughout the park. I would LOVE to see Disney stop using artificial food colors in their foods; more organic options would be nice.",Disneyland_California
171787676,4,2013-07-01,United States,I have visited Disneyland Hong Kong twice in the past year. Each time I bought a 2 day pass. You can see and enjoy all in the park in a day but I prefer to do it over two days and also hit the major attractions...More,Disneyland_HongKong
148359346,3,2012-02-01,United Kingdom,If you like waiting in queues then this is the ideal day out. Some good rides like Space Mountain and Tower of Terror but was expecting more from Disney.,Disneyland_Paris
364971435,4,2016-03-01,United States,"TIPS:*Check out Fast Passes*Have a plan!! We wasted alot of time the first day we got there because we didn't really know what to do first. Planning will help minimize your steps as well. * WORLD OF COLOR : Must get tickets (no extra cost for this show) early for this event to get good viewing. They are usually gone by noon. This is amazing, definitely a do not miss in my opinion. Get there about an hour early even if you do have tickets. *Many rides have single rider line options, getting you through more quickly. I actually never got separated from my party using these lines. If it's super busy, the single rider line isn't that awesome. *The Cars ride is not just for little kids...it's fun for the whole family *If you WANT to ride the Cars ride, you must get your fast pass for this very early. They are usually all gone 2 hours after opening. HOWEVER   there is a single rider option line that can also get you through alot more quickly if you don't mind the possibility of being separated from your party.   My husband and I took our younger 2 kids to Disneyland for the first time. We both kinda thought we would just be kinda bored, and it was just something to get checked off on the list of things your kids want to do. However, it was AMAZING and we LOVED it. We can't wait for an opportunity to go back. In so many ways, there are many things that speak to your heart hear, no matter what your age. Great family bonding time:)",Disneyland_California
456820319,5,2017-01-01,Indonesia,"Try to go to Disneyland on Week Day. I go on Monday, January 24, 2017...almost CNY. How to get there : take MTR to Sunny Bay then continue to Disneyland Resort, and buy Disneyland ticket without long queue. Price : 589 HKD, and can enjoy some of attraction without long queue. Disneyland HK very clean, not too big but very nice. Most decoration is CNY decoration..very nice :)...since i came almost CNYNo worries, they provide refill water...no need to buy water if you thirsty. Provide place to sit and enjoy the view when we feel tired.will be back again (on the weekdays) next time.",Disneyland_HongKong
348393824,5,2016-02-01,United Kingdom,"Fantastic experience, enjoyed every minute of my time here!!! And its not just for kids!!! Would highly recconmend the disney dreams show!!!",Disneyland_Paris
257097884,1,2014-08-01,United Kingdom,"This was my first time going to a disneyland and I never expected it to be that bad. Firstly, HKD is way too overcrowded and they don't limit the amount of visitors there is a day, I believe that 200 people should be the maximum since I only went to a couple of rides: space mountain ( fast track ticket ) , Buzz lightyear astro blasters, jungle river cruise, Autopia, It's a small world, stitch encounter and slinky dog spin. For me, the stitch encounter and the slinky dog spin was the worst because the stitch encounter was basically watching Stitch talk and having a chance of talking to him ( on screen, for children ) and I thought it was a ride, the que was horribly long ( 1 hour on a hot day ) The slinky dog ride was very bad either, 45  minute que to go on a dog ride ( 3 4 laps of a a circle ) which made the ride less than 1 hour. However, I do recommend Autopia, space mountain, astro blastersand the jungle river cruise. On the other hand, the food there was disgusting and dry which costed 98 hong kong dollars ( equivilent to   9.80 uk money ) What a rip off       . The staff had bad manners, the one i experienced was the one in the jungle river cruise. Somehow, they show disrespect to mainland China people since my family and I split the group in half because half of us wanted to rest and half of us wanted to go on rides, so they found a ride and they called us to go and when we reached there they didn't let us through since they thought we were que cutting but my family was at the front of the que and they were talking disrespectfully to my uncle as his first language is mandarin but his cantonese is good. But, when my mum came and spoke cantonese they went silent and let us through. Here we can the see the discrimination between hongkongese and chinese mainlanders. Also, people from south west china have better manners than mainlanders so I don't understand why they think we are mainlanders. Im from the UK and find this a rasict. In conclusion, I found HKD terrible, I do not reccomend HKD to people because of the overcrowded visitors. The positive thing about this trip is that you get to watch the 9:00pm fireworks and get to LEARN YOUR LESSON. The park opens at 8:00 or 9:00 and closes at 10:00 but when my family arrived, there were a bunch of people already there. Also, be careful since you are at risk of having your children lost. From a review of a teenager from the UK.",Disneyland_HongKong
136103495,5,2012-07-01,United States,"We loved the rides ( Cars,Space Mountain, Splash Mountain, etc.) We also really enjoyed eating at Downtown Disney and both hotels we stayed at Disney Hotel and Red Loin.",Disneyland_California
165830635,5,2013-06-01,United States,"As a father of four and a senior reviewer I decided to write a review to help big families like ours save some money at the Happiest Place on Earth. We already know about Disneyland and its greatness. If you don't, get out from under your rock, ask a friend, and research their website. So here are the tips to save money: 1. Bring food and drinks. Yes believe it or not the employees are very  accommodating  about this. They understand how expensive it is in the park so they will just remind you at the bag check that the picnic area is to the left of the entrance but they will not ask you to throw it away. The advantage to you is that they won't check your bag again at the entrance turnstyle so you can walk right in with your food. 2. When you line up for a ride, make sure you get a rider switch pass so you can ride again without having to get in another long line. You can only do this if you have a child that is not big enough to ride and one parent must stay back with that child. The pass will allow your kids to ride twice, once with you and once with mom. How does this save you money, well because the new scam that people do is to pay the handicap to ride with them so they can cut in front of the line. True story google it. 3. If you are unable to bring food there are decent prized restaurants inside Disneyland   Rancho del Zocalo Mexican Food behind Thunder Railroad. They serve big dishes to share. In California Adventure   Boardwalk Pizza and Pasta share a whole pizza. 4. Eat the food that you bring for lunch but leave the park for dinner. There are a million food choices within a 5 mile radius of the park ranging from McDonalds to Morton's Steak House. 5. You must buy a two day park hopper. It's impossible to do both parks in one day on a non busy day let alone a busy day. Although this is an expensive ticket, it's much cheaper than buying two one day tickets. As for parking, your out of luck. The only way you can save on that is if your hotel offers a free shuttle to the park. HOT TIP: Get a fast pass early in the morning for the most popular rides such as,  Radiator Springs Racers.",Disneyland_California
237825570,5,2014-10-01,United States,"Just fun. All the classic rides and just so much fun. My girls are still little and love all the shows and parades, as well as character greetings. They are also fans of the simpler rides like Dumbo, Storybook Land and of course, the Tea Cups.",Disneyland_California
164530368,4,2012-07-01,United Kingdom,"Visited Disneyland Paris as a day trip as we weren't actually staying at the theme park, the whole experience is something me and my friends enjoyed and found amazing to see our childhood in reality!! We went at what I presume was a very busy time (July) which meant we had to queue for a very long time and didn't actually manage to get on many rides. However even when you weren't on the rides there were lots of different quirky things to see and do such as seeing all the characters and being in different zone e.g. alice in wonderland. If I went back I would recommend staying in the park for your holiday as you need a long time to see all what's on offer.",Disneyland_Paris
216996124,5,2014-07-01,United States,"Our daughters first trip to Disneyland !  For her, all the crowds and long lines were worth it !! There is nothing like seeing your child enjoy their first Disneyland experience ! It reminds you of your first visit..... Magical !!",Disneyland_California
207918299,3,2014-05-01,United Kingdom,"Parks very similar to those found in USA, but staff were so miserable, unfriendly and unsmiling in Paris. Certainly no Disney magic was to be found here. Several of the big rides were not running, which was disappointing. Everything very expensive. Although the park was fairly quiet, we still had to queue for up to 45 minutes as the rides were only running at half capacity. (Half the carriages in the backlot tour tram were empty for example), so it felt like we wasted a lot of time queuing needlessly. The biggest pity was the noticeable lack of Disney magic due to the attitude of the staff.",Disneyland_Paris
516342817,5,2017-07-01,United Kingdom,Went with our daughter & Grandaughter. Although the queues for the rides were long really enjoyed it. We are 67 & 69. Would go again tomorrow.,Disneyland_Paris
192311172,4,2013-12-01,Canada,"Our family of 4 went to Disneyland for the third time but it was our youngest child's  4 yrs old  first visit. Disneyland is so great to visit around the holidays due to all of the extra decorations and lights (especially when lit up at night). The wait times during the day seemed to be manageable but once the late afternoon hits, the locals like to come down to enjoy the festivities too which made Disneyland very busy at night. Overall, this was another great Disney trip with the highlights:Haunted MansionIt's a Small WorldFireworks (in front of the castle)Fantasmic  see my other review Splash MountainIndiana JonesMatterhorn bobsledsStar Tours (new and improved)Buzz LightyearSince our oldest child (9 years old) was tall enough to go on all of the amusements rides, it made this trip extra special. Our kids can't wait to go back and neither can we.Advice: If you have young kids, I would recommend bringing a stroller as kids can get pretty tired from all of the walking plus it's very expensive to rent a stroller for the day ($15 I think). Also if your kids want to meet the Frozen (movie) characters, get in line early as there were long line ups for Anna and Elsa during our visit.",Disneyland_California
362736667,3,2016-01-01,United Kingdom,"I thought the whole Disney experience was expensive, as expected, however for not much more you could have gone to Florida! As it was the winter they were doing lots of maintenance which saw many rides closed. The shops virtually all sell the same items at the same price within the park. There isn't a great variety of food available inside mainly snacks. Staff weren't overly friendly which if I'm honest I thought was a shame. I have visited Florida before and the Disney experience is far more magical and happy than it was in France. I certainly won't be visiting again as it is missing the excitement and magic. The fireworks at night are now mainly projections onto the castle  they were effective. The parade was only running once a day which again was fun to watch but not particularly long.",Disneyland_Paris
273188471,4,2014-09-01,Hong Kong,"There are many attractions and it was not too crowded; try to avoid public holidYs in the mainland China, as many mainlanders come to visit during holidays, then it gets very crowded. Stay for the night show and fireworks. Looking at my grand daughters eyes from the start of the visit till the end, they reflected the great enjoyment they experienced.",Disneyland_HongKong
415024664,4,2016-08-01,United Kingdom,"We decided to visit here as we are Disney fans and wanted to visit the  birthplace  of Disney. To compare to Florida is probably unfair but we could not help doing so. Very similar rides and in some cases better than Florida, e.g Pirates. Queues were reasonable but parking was expensive. The park is smaller than others we have visited and on occasion we did feel  squashed  in. One thing we did notice was the height restrictions were not adhered to as strictly as Florida and people did on occasion queue jump. Overall, good value but we do prefer Florida as it is bigger with more parks nearby.",Disneyland_California
575488004,5,2018-04-01,United Kingdom,"The magic is alive in the Disneyland Park for sure. The parades, shows, rides are all fantastic. I would highly recommend a visit here and 4 days plus is what you need as there is so much to see and do.",Disneyland_Paris
212411494,5,2014-06-01,Singapore,Bring my kids to HK Disneyland in Mind June 2014. My kids loved all of the rides. The rides nicely balance between younger age kids and slightly older kids. Nice place for young kids.It is definitely worth a visit for family.,Disneyland_HongKong
502351744,5,2017-02-01,United Kingdom,"Happiest place on earth? Certainly one of the most crowded, but even so it's iconic, fabulous and original. An absolute must do.",Disneyland_California
586215002,5,2018-06-01,Australia,Had a great time her there is plenty to do and see in the park. All the staff are great      plenty of food and drink choices as well,Disneyland_California
271854937,3,2015-05-01,United States,"We visited in May and was in this park for a total of 1 and a half hours, a lot of the rides were closed, we were in the park for 10.30 and leaving at 12 it was no better! Not the Disney I know and remember!",Disneyland_Paris
493149420,4,2017-05-01,United States,It's definitely getting more and more crowded with each passing year... I would say they need to strategize and come up with a way to ease the crowds... but it's still magical nonetheless!,Disneyland_California
341280826,4,2016-01-01,United States,"The Disney Magic is alive and well in Disneyland. The imagineers and cast members excellently craft rides and experiences that will transport you. Now if they can actually transport you around the park (railroad was not running when we were there, nor were quite a few other attractions, including one of my faves from Disneyworld  Haunted mansion ) with people movers, or bike cabs, or something, perhaps they could abolish the overwhelming number of exhausted adults and kids wilting on every single bench, chair, curb, etc. throughout the park. That said, we all slept like babies after our two long days at the park.I was traveling with my husband (we're both 50) and our 14 and 12 year old kids. We realized quickly that our kids had outgrown QUITE a few of the attractions, and were mainly interested in the big thrill rides. In some ways, that was a good thing, since the lines for the big thrill rides are incessant on a crowded January holiday weekend. We succeeded in using the fastpass system for early rides on Hyperspace Mountain (my fav) and Indiana Jones. We opted to wait until the end of the night during the fireworks to stand in an hour long (better than the over 2 hour wait earlier) final ride on Hyperspace mountain. What a blast!Our other favorites here were Thunder Mountain Railroad (used fastpass to ride 2x) and SPlash Mountain (did the same). We also did a first thing in the morning Peter Pan, which was sweet fun, but we wouldn't spend 45  minutes in line for it later in the day. The line was 15 miins first thing in the am. We did a few other quiet rides in between fastpasses. The kids liked Matterhorn, but it was too bumpy and uncomfortable for us old folk. I'm glad we did the park experience since we are living temporarily in SoCal. But for the expense ($600 so cal passes for the family for two days   $115 a night in hotel   expensive disney mediocre food) I think we won't return. Probably need to do a six flags instead to keep up with the kids' need for speed. Great thing to do once though!",Disneyland_California
536779003,4,2017-10-01,Canada,"We visited on a Saturday at around 130pm and stayed till 10pm. Buy tickets ahead of time to skip the ticket line. It was busy as expected and line for rides were at least 40 minutes. Food and drinks were expensive like any theme park ($28 32 HKD for bottled drinks and $30ish HKD for corn hot dog ice cream, etc). Snacks stalls do shut down in the evening. There are restaurants that remains open. Evening is the best, as the temperature is cooler and after 6pm or so, we were able to get on all the rides we wanted to as the wait times were anywhere from 0 to 20 minutes, except the night time stuff and kids rides in Fantasyland   lots of kids even at night! The rafts to the treehouse closes in the evening, but do go around 5 6pm to avoid standing in line. Part of Toy Story Land was also blocked off when we got there around 7pm ish. We saw fireworks at 8pm and parade at around 9pm. I've only been to Disney World in Florida. So, in comparison, this Disneyland is much more manageable as a day half day trip. It was a fun visit for us.",Disneyland_HongKong
469222145,3,2017-03-01,Canada,"Very disappointed that so many rides activities were not available during our visit. Had we been informed in advance, we would have never booked our visit during spring break. The railroad, pirates of the Caribbean, fantasmic, matterhorn, etc were all closed. Rides kept breaking down continually especially Indiana Jones and the Haunted Mansion.",Disneyland_California
142930067,3,2012-03-01,Hong Kong,"But Orlando Disneyworld this is NOT.  A great place for young kids to get some open space to run in HK, but the rides and park are all very small.  A perfect place for the you ones. And don't miss the character breakfast each morning,...More",Disneyland_HongKong
245314265,3,2014-12-01,United States,"The park. Especially during Xmas holidays looked beautiful. But park staff was very rude and unhelpful. And not friendly unlike Disney world resorts. None of the staff here ever smile, they wear ah glasses and are very unwilling to be helpful, Let alone offer a way of making your day  magical . Not by Disneyland staff. Otherwise the park is small, congestion in the park is heavy while walking but lines are not too long for the rides and you can get a lot done in one day if you time yourself. Not so appointed by my experience just disappointed with the staff and in comparison with any of the disneyworld or universal parks in Florida.",Disneyland_California
133809401,5,2012-06-01,Australia,"Disneyland boasts the reputation for being the happiest place on Earth. We agree, it is hard not to get caught up in all the excitement. There is plenty to do all day, with rides, street parades by Disney characters, night shows, and fireworks. Do some research on the net before you go to learn how best to use the Fast Passes, it WILL save you lots of time in queues and help you get the most out of your day. Early in the day upon entry we found Disney Characters posing for photos with short queues. So go early and spend the day. Anaheim is also a beautiful place with plenty reasonable accommodation within easy walking distance to Disneyland.",Disneyland_California
237426039,5,2014-07-01,United Kingdom,"We visit this fun park in early July, weather was not great on the two day's we were there ,First day we arived about 10am queues we starting to form.We had had my daughter & soninlaw and their 8 year old daughter we also had 3 teen age grand children , the children had a ball lots for them to do and see ,We found the food very expensive both on the small stalls and in the restaurants .the show's were very brilliant well though out ,we did not get around the three lands on day one.Day 2 was a bit hit and miss the rain was so heavy at times some of the rides were closed for a time understandable for safety reasons over all a great place entry fee is expensive but it up to your self to make the best of it ,The parade of light at night is fantastic we will be going back again just hope the weather is better",Disneyland_Paris
457801161,5,2016-03-01,India,"As there are only 3 Disneylands in the world from Disney, 'US, Paris and Hong Kong', we found ourselves quite privileged to visit this amazing amusement park which is basically for all age groups.Visited as a couple with full enthusiasm and energy, we did managed to explore entire Disneyland in one day. So always put your sports shoes on for Disneyland as you have to walk a lot but in a fruitful way. Highly recommended!!!!!!",Disneyland_HongKong
158853444,5,2013-03-01,Greece,"Must definetely visit once in your lifetime. Especially if you have kids, definetely worth it, although you should be prepared for a hard day!! It's a fantasy land for kids and grownups. It's a real world of games and fairy tales. very well structured and qualitative built, amazing views and shops. However the duration of the games and scenic railways was very very short, especially in comparison to the queues.",Disneyland_Paris
135563693,3,2012-07-01,Canada,Cars Land and the Light show were the best two attractions.  Could do both parks in one day when you have no children.,Disneyland_California
149905829,5,2012-12-01,United Kingdom,"Open your mind, regress to childhood, and you will have an amazing time!Take your time, explore the park, revel in the theming and the detail, and PREBOOK RESTAURANTS!The French are ignorant, push in front of you, and smoke in all the places the signs prohibit smoking, but when you accept that's part and parcel of interacting with the French, you can tune them out and enjoy Mickey's magical world :)",Disneyland_Paris
324314810,5,2015-10-01,Australia,We loved disneyland. Everyone was always trying to guess our accent. It was very busy while we were there but the lines still went quickly. I can't wait to return!,Disneyland_California
194338970,4,2013-12-01,United States,"This is the newest part of California adventure in the Disneyland resort in southern California. And it kicks butt, as you enter there are lots of shops all themed after the Pixar movie Cars. the centerpiece is the beautifully designed Radial Springs Racers. This is a fun attraction to ride but also quite amazing just to look at, with vast rock formations and an archway. In the ride you travel past talking cars and have minor adventures before you embark on a race with a neighbor car, and you really don't know who will win. But it's a rush. I advise getting in line for the park before it opens and head to the fast pass line, as they get used up quickly, the patrons who stayed in one of three Disney hotels get in the park one hour early so they are already lined up for the ride. Otherwise you can get on the ride more quickly if you use single rider line,m which worked well for us. The other two rides are minor but still very much fun and considerably less crowded.",Disneyland_California
116489812,5,2011-08-01,United Kingdom,"All i can say is as soon as i entered the park i just wanted to skip everywhere, i felt like a small child again, it made me very emotional to be able to take my 5 and 19 year old children there. To be quite honist i'm usually a bit of a miserable sod! but its just impossible to be miserable here! The park was sparkling clean a wonderful experience you must go!!!",Disneyland_Paris
172590971,5,2013-06-01,Australia,Typical American glitz and organisation.  Easy to get in despite the crows and easy to get around. Do not stand back or you will not get anywhere.  The locals will push and shove so to get anywhere you have to join them.  There is very...More,Disneyland_HongKong
350752454,5,2016-02-01,Philippines,Best show: Festival of the Lion King. Best ride: mystic manor. Why did they change  The Golden Mickeys?  It featured the best music and movies and the show was well made. The new  Mickey and the wondrous book  have less popular music and the voice of the singers are not that good. Best parade: Light show at night parade.,Disneyland_HongKong
520975061,1,2017-09-01,United Kingdom,"As avid Disneyland fans we have been numerous times over the last 20 years. Celebrating our daughters 18th birthday this year we chose the hotel New York and were excited at the 25th anniversary free half board upgrades. There was very little information available on the half board options until we checked in, where you finally find out all the 'cans and cannots'. Got there to find our breakfast had to be taken at cafe Hyperion in the park   if we wanted breakfast in our own hotel it was over   50 a day supplement! Ok, so we head over the the cafe, voucher in hand, queue like cattle for half an hour, to be given this disgusting, rubbery 'omelette burger' and dry, stale croissants. So much for a 'free upgrade'. More like a stab in the back downgrade. And the half board dinner vouchers, well of course everywhere is fully booked (they didn't ask tell me to book restaurants when I spent half hour on the phone to them booking our holiday). So now we're here all we can get is fast food, which is ridiculously overpriced and pretty revolting, again   thanks for the free 'upgrade'. In order to convince one you are getting free special upgrade offers they've downgraded all the services so if you want the standard you've been used to in the park, you've got to pay more whilst you're here. Sneaky, callous and underhand way of making more money and getting people through the door. Absolutely disgusted, Disney. In our twenty years of coming here we have never been treated so poorly.",Disneyland_Paris
407858814,5,2016-08-01,United Kingdom,Popped over for a day at Disneyland Paris and it never fails to make me happy. Even though it was school holidays the queues weren't excessive and we managed to have a really good day. A two park ticket for 6 people for the day isn't the cheapest but it is worth every penny. My kids absolutely loved it and so did my wife and I. There is something for everyone and if you need a proper thrill it's got that too. Everyone should visit here at least once in their life. Brilliant.,Disneyland_Paris
389047578,5,2016-07-01,United States,After 30 years wow have things changed the place is so great to see and the great rides to enjoy with the family. Good job Disney now if you can just work on the long lines it would be even a happier place.,Disneyland_California
406524035,4,2016-08-01,United Kingdom,We were so disappointed that for the 2 magical hours every day there are only a handful of rides open and sadly it was the same handful every day. That didn't stop us taking advantage of it but would have been so much better had we gotten the opportunity for different rides.,Disneyland_Paris
404760672,4,2016-08-01,Vietnam,"Its our second time at Disney Park. The kids love it and us too ; )Expensive there but worth it ! Before you enjoy there don't forget to plan which attractions you want to do in order not lose your time, download the disney app (waiting time for each attraction & see your location), use the fastpass and see night parade & fireworks !",Disneyland_California
222541058,5,2014-08-01,United Kingdom,"Whilst the parks were busy on our trip (what do you expect in August!) we had a great time. We used fast pass (a free service) a lot which helped with the queue times. We saw many characters out and about, both at times indicated on the time guide but also several random characters wandering around too for unanounced meet and greets. We made the most of extra magic hours to get the rides open for this done before the main crowds hit for the day. We also made sure we had made dining reservations in advance so skipped the long stand by lines for restaurants. We also researched on line before the trip what counter service options were available (so it wasn't all burgers and fries!) and what times these locations were open at. Dreams, as always, was amazing. I think the key to a successful Disneyland Park trip, especially in August, is down to good prior planning. Can't wait to return soon.",Disneyland_Paris
364352557,3,2016-04-01,United Kingdom,"Closing down so many attractions at the same time would not have happened in the USA parks. The worker in the hotel did their best to make our stay as good as they could. Be careful if you get given a room as far away from the breakfast as we did, you need a scooter when ever you go to your room. Although the queues look extremely long for breakfast all the way up both staircases, the line goes down quite fast. My biggest disappointment was how many people were smoking all around the parks, even in the queues. No signs or staff to put a stop to it, fag ends everywhere.",Disneyland_Paris
396303064,5,2016-07-01,United States,"Such a wonderful place!  The evening parade and fireworks are not to be missed....truly special.  Our favorite rides were:  Indiana Jones, Big Thunder Mountain, Pirates, Hyperspace Mountain and the Matterhorn.",Disneyland_California
263461227,5,2015-03-01,United Kingdom,most magical place for kids and adult alike definitely worth doing once in your lifetime   we got a great day out and from the 4 year old to the 19th they all loved it,Disneyland_Paris
366951905,3,2016-04-01,United States,"We've always enjoyed Disneyland with our kids.  This time around however, the park was far too crowded, a bit dirty, and many employees were curt.  Is Disney trying to accommodate too many?  Maybe...",Disneyland_California
257900018,5,2015-01-01,Australia,"A quarter of a century ago I took my young family to Disneyland.....and loved it.In 2011 my wife and I, believing that Disneyland was built for adults and kids just happen to love it too, went back by ourselves......and loved it.Last month, I took my family back again, but this time there were 3 generations of us.......and we all loved it.Living on the other side of the world poses problems, but I hope I can live long enough for there to be a 4th visit and I don't care if they have to push me in there in a wheelchair......if I get the chance again, I'll be there.",Disneyland_California
289538609,2,2015-07-01,Australia,"I've been to a few of Disney parks in US and Hong Kong, and this is not like them, there are almost no characters in the park, in the princess pavilion (which in other country's have multiple characters) you stand for an hour to take picture with only one princess, which was very disappoining for my 6 years old. Every toilet we went into was dirty, and the queues were very long, even if there weren't a lot of people, the staff are more busy talking to each other than making sure the queue is progressing and that was on both the rides and restaurants . I know that always some of the rides are closed, but there were quite a lot of rides closed. As appose to other Disney parks, which I will be glad to go again, I will not come back to this park.",Disneyland_Paris
